香港	2.41884 -0.349805 -0.968276 1.91835 1.51357 1.31312 -0.930582 -0.591679 0.33548 -0.180002 0.455217 1.75602 0.460467 -0.280644 -1.13526 -0.416265 0.198804 -0.130935 1.44778 -1.34192 
变成	0.0553189 -1.14608 -0.577712 0.75079 1.27563 0.132669 -0.529793 -0.163295 0.0960285 -0.752775 -0.19705 -1.20224 -0.628087 -0.00684517 0.787451 0.713347 -0.32539 0.546718 -0.860393 -0.423664 
创业	0.466975 0.435042 1.18941 1.25563 -0.91975 0.205671 1.00195 -1.79418 0.173364 -0.627131 1.10088 2.02754 -0.342563 0.773734 0.593482 1.87375 -1.82492 -0.136801 -1.41731 -2.07941 
半年度	4.50678 -2.1912 0.864008 3.30277 2.84855 1.35422 1.3043 -0.77483 -1.38161 -1.64735 -0.421034 1.94826 -1.76586 -1.78412 -0.506478 -3.14629 1.2074 0.32542 -0.00483058 -1.29354 
大举	-1.07976 -1.33591 0.901289 -1.14766 1.12302 2.58815 0.286285 0.0894703 2.4175 -0.0884995 3.17274 0.233787 2.09296 -0.838795 -2.10912 3.19158 0.57914 -0.785825 2.57532 -0.901045 
草泥马	-0.553107 -0.130208 -0.475765 0.498887 0.908211 -1.72509 0.525511 -0.517467 0.0484503 -0.724744 0.017407 -0.0360657 -0.0254559 0.00965698 1.35127 0.122161 -0.137049 1.68021 -1.84826 0.489005 
数字	1.20855 2.96488 -0.540867 1.41672 0.980446 1.67276 0.0757691 -0.254925 0.121987 -0.873889 -1.75204 1.0979 3.04202 1.45576 1.43645 0.968139 -1.16206 0.166147 -1.65733 -0.471393 
水平	1.23917 0.860872 0.068842 -0.0134967 1.07507 1.25297 -1.00395 -0.734467 -0.281774 2.48052 -1.17577 0.855978 0.864535 0.919871 -0.105713 0.316231 -0.689978 -1.15198 -2.10885 0.258068 
特别	-0.724458 0.598653 0.996754 1.46402 -0.592372 0.0708172 -0.844843 0.123814 -0.345259 1.20331 -0.968882 2.05235 0.494348 -0.709814 -0.172337 1.18717 0.728032 0.567774 0.483387 -0.79876 
两年	3.80014 -1.74521 1.0268 1.06597 0.167678 -0.370663 -0.722917 0.291486 0.824316 0.173262 -1.03861 -1.08915 -0.26749 0.422425 -1.67723 -0.0201921 -0.987499 -0.642644 -0.832197 -1.04989 
监事会	1.20794 -0.923765 1.16208 3.14595 2.78811 1.66867 3.05489 -0.307296 -2.3758 -1.33186 -1.60051 2.60167 0.259972 1.90219 0.606885 -3.13895 2.68706 2.34193 2.20932 -1.58951 
不妙	-0.365821 0.909573 1.38936 -1.26333 -1.23492 -0.0915655 0.507783 1.6937 -2.60939 0.270399 -1.69551 0.698935 0.847018 -0.727838 1.06261 0.327875 0.956468 1.81899 0.697373 0.708236 
睡	-3.06653 -1.9676 -1.33661 0.895809 -1.17906 -1.43758 0.874116 1.43799 2.17847 2.63575 -1.20568 -0.93952 -0.0631256 -0.403669 0.0361911 0.322864 2.17439 -0.771427 -0.0808185 0.50121 
多人	-1.42075 2.61762 0.537638 -1.65846 -2.14239 -0.609024 -1.0423 0.672464 -3.48691 -1.67812 -2.33727 2.96843 -0.47736 0.940756 -3.11977 -1.23988 1.88437 -0.232558 -4.07372 -0.914375 
醉	0.687108 1.379 -0.213838 -0.849136 0.224701 -1.90606 -0.696596 1.17208 -0.398798 -0.739059 0.0433687 -0.752231 -0.326959 1.25096 0.346529 1.17832 0.755078 0.850012 -2.7289 0.937358 
帖	0.809569 -1.07896 1.3669 1.40449 -0.36323 0.718193 0.100046 1.16817 0.442868 -1.30846 -0.817038 1.43565 0.700688 3.18401 0.204958 -0.619035 0.772941 0.301379 -0.667256 1.28096 
制	3.41421 -0.824293 -1.26594 2.49536 -2.21635 -2.56822 1.1599 1.32957 0.79218 -0.0942623 0.184469 1.26654 2.78476 -2.00586 0.955399 -1.23171 0.239891 2.05294 1.8681 -2.39931 
代表	1.5027 -0.274857 -0.603058 0.0533905 1.59389 1.31848 -0.324369 -1.90067 -0.204809 1.50042 -0.214473 0.497089 0.0254965 -1.15594 1.32342 -0.42444 0.748409 0.253946 0.0389479 -0.108834 
屁股	0.560457 -0.00584627 -2.11091 0.409901 0.151409 -1.7429 -0.603182 0.857254 1.1418 0.961144 -0.977416 0.760871 -0.64598 1.03097 0.509631 0.725427 -0.282034 -1.39993 -1.19268 0.848605 
您	0.114375 0.978178 -1.57871 0.0689561 -0.503476 1.88431 -0.159549 -0.448438 0.49496 0.220147 -2.03022 0.63001 -0.892031 0.572106 -1.14733 -0.238742 1.80283 -0.953955 0.72902 1.39769 
我来	0.295299 -0.496253 -1.03407 -0.391761 -1.10384 -0.175032 -0.367445 0.10728 0.844537 -1.05905 -0.923153 1.02619 -0.147481 1.0497 -0.228588 0.550006 1.50248 -0.594532 0.814171 0.76755 
十大	2.47228 0.254162 0.434866 2.04325 1.63515 2.56339 -3.64532 -0.598117 -0.416754 -1.39197 -0.169558 -0.754292 -0.845764 -0.516941 -1.36847 2.14668 2.18415 1.36544 0.626944 -2.35723 
要涨	0.576838 -1.12567 -0.518248 -0.00751517 -1.46664 -0.0211607 0.732725 1.25727 -1.69409 -0.57247 -0.656016 -2.45094 1.22269 1.2313 0.991642 -0.4799 0.428038 -0.314264 -1.53538 0.546438 
信不信	-1.18445 -2.27711 -0.913596 1.04254 -0.209987 0.310992 1.38731 -0.838142 0.900413 -0.965176 -0.111469 -1.05315 -0.659642 1.3316 -0.887659 2.90253 -1.76862 -2.02138 1.59718 0.56205 
简单	-0.24779 2.45307 -1.29528 -0.146034 -3.04915 -0.0312289 -1.32491 -1.1556 -3.94454 -0.102545 -2.24242 0.40259 0.62325 -1.0832 -0.146342 -0.0167419 0.588327 0.872303 -2.13296 -1.22953 
屁	0.164156 -1.35345 -0.765919 0.398267 -0.999991 -0.759217 -0.349284 0.478726 1.26673 -2.23737 -2.31345 1.21036 0.353846 0.0987272 1.39912 -0.326851 -0.937432 -0.70739 -3.36828 0.505583 
能涨	1.66419 -0.176013 -0.94922 1.20582 -1.03416 0.588403 0.825884 -0.158771 -0.683935 -1.89739 -1.03719 -2.14841 1.08015 0.429933 -0.0334321 -0.591124 -0.997328 -1.13547 -3.05838 0.753998 
利益	0.569757 0.984604 -2.79197 1.31503 0.83028 4.06721 -2.651 -0.603355 1.17733 2.81556 -0.446799 0.874891 0.827729 -1.74309 -0.0928211 -0.226481 2.46887 0.465311 0.778404 -1.8265 
畜生	-0.956766 0.812495 -1.70959 -1.23215 1.223 0.135941 -0.0575243 -0.400014 1.33722 -0.717091 -1.20296 1.46255 0.682332 1.76664 1.44191 0.258356 -0.582814 1.17167 -2.04606 0.0139151 
气	-0.584152 0.173292 0.0858555 1.50395 -0.568369 0.702261 0.525895 -0.243356 0.77203 1.13729 -1.00233 0.924497 0.0720514 0.0767738 0.950212 0.084119 0.705764 -1.85522 -2.86718 0.327219 
集中	0.411992 -0.210529 -0.383306 0.584585 -0.000632803 2.67557 -1.16931 1.26875 -0.375996 0.715159 0.836149 0.145912 -0.32374 -2.51933 -0.449083 -0.126652 1.53587 -0.360623 -0.28735 -2.78531 
剩下	1.96981 0.389209 -0.80719 -1.06335 0.793411 1.04626 -1.3246 0.855379 2.57942 0.393451 1.86736 -1.49982 -0.880628 0.998282 -0.431368 0.836978 -0.100462 0.947374 -2.5278 1.01267 
烂股	0.310671 0.247445 -0.307364 -1.10556 1.44646 -2.08949 1.24325 -0.337503 2.15572 0.495477 -0.803075 1.19073 1.5774 1.22802 1.3212 -0.526447 -0.556672 1.50786 -2.60805 0.194616 
抽	0.640364 -2.14333 -0.0462659 -1.75922 -1.55741 0.779922 2.49994 1.52104 1.5582 2.91614 -0.223923 -0.977888 -0.798288 0.507625 1.76609 0.255039 -1.83672 1.24772 1.28914 1.42851 
丢	-1.08775 -0.511686 -1.92467 1.18855 1.28826 -0.438549 -1.16392 0.580434 1.24252 0.542682 -0.742982 -1.09391 -0.720346 -1.456 0.676615 0.347249 1.13483 -0.48541 -2.49017 -0.537977 
中线	2.87196 1.04369 0.380337 -2.31857 -0.856811 1.4918 1.04862 -1.98967 -0.437852 1.46679 -0.132809 -0.863958 -1.04215 -1.11595 -1.53803 1.55099 -0.292693 -0.329163 1.16362 -0.915464 
下行	0.671672 -1.36899 0.240522 -1.29974 -1.24926 1.33554 1.95798 2.17909 -2.72515 0.377127 0.197714 -1.54706 -0.147756 -0.928239 1.46555 -0.254645 -1.19546 1.27273 1.25416 -2.02281 
受	1.73298 0.97605 0.162542 0.836233 0.044929 -0.498979 0.451008 -0.422561 -2.74408 0.922 0.194706 1.70821 2.61294 -0.928171 1.46199 0.484942 1.09152 0.340953 1.89254 -2.09814 
解释	0.0831603 -0.559503 -0.392219 0.882348 -1.10739 2.83564 0.0143103 -0.621652 -0.767996 0.200263 -2.32363 0.247102 0.882297 0.147254 1.67232 0.319934 -0.0903724 0.264965 0.843493 1.49944 
捡	-2.33257 -1.68952 -0.429783 0.24183 -0.569836 0.436621 0.0622448 0.519856 2.02388 1.91842 0.0119638 -1.59572 -1.05393 -1.06113 -1.08382 1.10497 -1.48415 -0.562161 -2.25053 0.602927 
中车	1.1727 -1.01112 -1.33751 1.36496 1.17352 -1.0415 0.194838 -1.72111 -1.24858 0.194376 1.51493 0.784161 -0.135839 1.82596 -1.27354 0.286758 -0.340494 -1.29244 0.345249 -1.73818 
适合	2.1298 0.793967 -1.58501 -2.51495 -0.811501 0.258694 -0.960617 -3.59379 -0.286629 2.74606 -0.181602 -0.0457362 -0.366772 -1.25519 0.672422 0.665935 0.926436 -0.500996 -2.23676 -0.368545 
利用	-0.67882 -1.32342 -1.42183 -1.05492 1.02638 0.137983 -1.54242 1.00802 -0.905806 0.522613 0.69526 1.05037 0.777391 -1.88921 0.393329 0.732643 -0.57239 0.225051 1.23625 -1.27428 
恒	-0.271575 1.57969 -0.378335 1.31279 0.582405 1.04006 1.43792 -1.86842 1.28668 0.701815 0.604068 -0.203943 0.631222 1.34628 0.161982 3.20365 2.23457 -1.36049 2.11272 -1.25302 
跟上	-0.972555 -0.345058 0.35092 0.314033 -0.233092 -0.237869 1.93962 -0.71574 -0.465636 0.553982 -0.509174 -2.08274 0.787478 -0.694822 1.52439 1.01835 2.14567 0.219068 0.548276 0.612575 
实现	2.52606 -0.835075 -0.305067 2.54982 -0.669392 1.75273 0.490857 0.0186163 -0.750013 0.557171 0.0494263 -1.12136 -0.368511 -0.866217 0.297511 0.427943 -0.874244 -0.523863 0.979195 -0.476578 
指	0.96031 -1.32678 1.37543 -1.07364 0.622043 -0.803012 1.99504 0.62767 -1.54295 -0.101491 2.7323 2.05414 0.707674 0.550973 1.41088 1.41298 -0.860134 -0.662041 1.32982 -2.2505 
今天下午	-0.0836961 -1.31595 1.15255 -0.0175217 -1.84427 0.193846 1.18289 0.530134 -1.51818 -0.561254 0.224694 0.263495 0.613022 -0.31928 -0.498092 1.62976 -0.74696 -1.08536 1.53002 1.30203 
滞涨	0.206409 0.997327 0.517655 -2.08653 0.247779 0.613203 1.56473 -0.510675 -2.48333 1.95017 1.19475 -1.23307 1.05205 -0.612384 -0.203684 0.77662 -1.59597 1.62646 0.0443378 -1.94337 
获	2.32256 -0.763893 0.0702288 2.66618 1.69781 3.94338 0.51664 -0.0590397 -0.157858 -0.985398 1.31869 1.80885 -0.209371 -1.1263 -0.203321 -0.1281 -0.700592 -0.402061 2.02303 -1.4451 
大神	-0.461319 1.20144 0.0149295 -0.782606 -2.14038 3.21388 0.678065 -0.010006 0.224286 -0.682492 -3.04533 2.30087 0.815848 1.68798 -0.568601 0.170139 1.63648 -1.14166 0.453732 3.17877 
黑	-1.30044 0.396958 0.0244644 0.131363 -0.758601 -1.39654 -0.28459 0.403258 -0.969682 -0.580987 -0.522118 0.646426 0.655673 1.56055 0.134414 0.802649 1.69021 0.355901 -0.684438 -1.16008 
己	1.32233 -0.801102 -0.258604 -1.68187 0.773307 0.674637 -0.372302 0.438011 -0.957559 -0.331936 0.392137 -0.515857 -0.726991 -1.55549 -1.3585 0.0451097 0.570278 -0.517627 1.11197 -0.00999721 
仅	2.15016 0.153903 1.70014 1.13285 0.113889 1.44583 -1.09797 -1.16196 -0.0716723 1.07418 0.462779 1.1666 0.146955 -0.364486 -2.07533 0.374069 -0.673119 -0.278109 -1.48318 -1.20699 
回头	0.583527 -1.01367 -0.455704 0.643845 -0.981421 -0.839926 0.924103 -0.505195 -0.0568483 0.847582 -1.7732 -1.30166 -1.64017 0.796345 0.0346674 0.831708 0.754694 -1.88718 -0.722725 -0.311115 
手中	-0.508746 -0.108113 -1.92085 -0.281515 -1.87427 1.03518 -1.28874 -0.217987 1.43198 2.12019 -1.08709 -0.766745 -2.11018 -3.25123 -1.63206 1.04953 0.53514 -0.656409 -0.84565 -0.860676 
警示	2.08967 -1.5038 1.26128 2.33995 -0.987759 -0.407787 -0.311952 1.24153 0.376774 0.749755 -0.63457 2.4412 2.85107 -0.570696 -1.18206 -2.46717 2.06904 2.39283 0.878854 -1.18161 
十字星	0.556041 -0.584547 1.58011 -1.89832 -1.636 -0.470231 2.21063 1.89001 -0.915912 -1.36034 -0.454338 0.0386544 -0.173947 0.725206 1.23228 2.17587 -2.32896 0.659101 0.645925 -0.515834 
心	-0.94354 1.23114 -0.980056 -0.682927 0.541019 0.991076 0.248747 0.539735 1.48508 1.19075 -1.11375 -0.59285 1.04384 0.199857 -0.292818 -0.121358 0.915478 0.402103 -0.973739 1.43554 
信息安全	0.545355 2.36638 -0.425206 2.43585 1.09223 0.421359 1.62529 -1.65237 -1.55501 0.767154 0.857556 1.65152 1.18775 -1.33604 0.771019 1.40961 -1.30441 0.502176 1.02548 -1.45067 
单子	-1.79494 0.261856 0.381377 -0.306468 0.851857 1.89872 -0.704895 3.2306 1.16947 -0.735493 -0.16543 1.69306 -0.0891717 1.53642 -0.695662 0.82894 -1.67333 -0.878503 -3.05733 1.17268 
块钱	-0.0421132 -0.77351 -0.141926 -0.464924 0.189674 0.0560856 0.991365 0.614729 -1.12956 -1.65417 -0.309686 -1.07564 -1.47437 0.121124 -2.56416 -1.93494 -1.21588 -0.196639 -3.09931 0.613095 
上来	0.719316 -1.1226 -1.36091 0.174538 0.00558251 -0.819525 0.476049 0.372796 -0.272007 0.421499 -0.71906 -0.9264 -0.205802 0.550329 0.713822 -1.06597 -0.0496308 -1.2691 -2.42069 1.04252 
四	0.503977 -0.589219 0.661636 1.163 0.743414 1.49184 0.271207 -0.103015 -0.233143 -0.978396 0.212632 0.0782046 -0.485221 -0.3365 0.00836781 0.705462 -0.914051 0.0464866 0.0453893 0.212814 
保险	0.543591 -1.01474 -0.938386 1.07721 0.297187 0.00239094 -0.423135 -1.13681 1.09154 1.46091 3.13488 -0.274668 0.744191 0.823763 -1.47619 0.663449 0.811762 -0.214865 -0.301155 -2.28618 
不玩	0.820069 -0.924282 -0.083916 -1.69678 1.49936 -1.47776 -0.0698569 0.378405 1.48079 0.181765 1.18117 -1.77478 -1.20632 0.527458 -0.0410598 0.676521 1.92655 1.05525 -0.963665 0.923445 
骂人	-0.592877 0.929799 -0.367553 0.0345105 0.0519732 0.0883976 -0.827012 0.438076 0.620643 1.15246 -3.35516 -0.116236 0.666276 1.99867 0.681498 0.190113 2.5946 0.196268 -1.49644 0.246391 
指标	3.11166 0.065705 0.678419 -3.35068 -0.500892 0.700863 0.795527 -0.339236 -0.823573 2.3392 0.639118 1.30983 0.0712011 0.584844 0.468063 -0.091941 -0.580889 0.27753 0.475188 -1.42421 
卖盘	-1.82731 1.08123 0.653622 -1.09523 0.0390714 1.81863 -0.178586 2.48122 -0.318514 -0.472103 -0.641544 0.271906 0.309546 0.630071 -0.579821 0.859578 -0.83901 -0.199101 -2.78297 0.0719877 
轩	0.904701 -2.32159 1.25877 -0.176622 -0.264953 0.0747227 4.03797 -1.01739 1.43631 -0.68227 -0.335557 4.91481 -1.69485 0.522243 1.70006 -1.7314 0.791838 1.07012 1.06912 -3.68672 
离场	-0.130376 -0.664659 1.00756 -2.58517 -2.10903 3.31423 0.87435 -0.0350832 -0.0113472 1.34551 1.63871 -1.56557 -0.819447 -1.27186 0.308628 0.288236 1.87867 1.88656 0.249321 -0.866535 
高开低走	-0.50657 0.19557 0.78068 -2.23263 -0.644706 -0.118327 0.880005 1.17085 -0.980276 -0.3547 -0.0361064 -0.488677 0.77416 0.825505 1.0503 1.91689 0.264161 0.929674 0.485001 0.489975 
一片	0.0718542 -0.482084 0.47284 -0.292194 -0.596914 -2.17257 0.887293 -2.06221 -1.3821 1.03105 -1.5338 1.05846 0.396202 -0.637995 0.316849 -0.253813 1.00198 0.567031 0.292052 -1.41081 
璟	0.669718 -2.16223 1.04417 0.287954 -0.280655 -0.274911 4.50041 -1.16871 1.88976 -0.777528 0.0329129 5.96484 -2.75235 0.595334 1.47029 -1.63539 0.819758 1.47791 1.27145 -3.27593 
拉稀	-1.16197 -0.353435 -1.19147 -0.0378674 -0.294493 -1.51079 1.3728 1.48385 -0.0750754 0.00915937 -0.823664 -1.39147 -0.0597286 1.34106 1.59466 0.989182 0.128103 0.500348 -0.414749 -0.0742041 
系	0.611241 0.145047 -1.03122 3.34345 1.73955 -0.930359 0.958766 -1.58694 1.16176 0.0651999 0.3773 0.0672087 3.20304 -1.04709 1.08094 1.06336 0.864554 0.568121 1.14107 -1.62428 
成立	2.32371 -0.608083 -1.31707 1.53286 1.17157 1.68903 1.03073 -0.795573 -0.0590004 -0.665362 1.04068 1.20782 -0.229633 -0.367203 1.28618 0.462488 0.59565 -0.213951 2.9997 -1.72322 
删	-0.183554 -1.91888 -0.733841 0.598096 0.169107 1.64823 -1.60497 1.04755 0.763087 -1.32082 -1.41427 1.09504 -0.147488 1.74226 1.62966 -0.546349 2.68727 -0.558102 -1.16176 2.91173 
同	0.961864 0.917044 -0.303254 1.04849 2.12401 0.445537 -0.306968 -1.99776 -1.55029 -0.148002 -0.293709 0.398811 0.427737 0.79726 -0.123765 1.40518 -0.608688 0.329363 1.01734 -1.64173 
回去	-1.12577 -2.18209 -1.15064 0.527295 -0.32359 -2.05802 0.956901 1.61777 0.183764 -0.55663 -0.966218 -1.19646 -0.114051 0.303615 0.0212355 -0.258903 0.577621 -0.878569 -0.572092 1.96995 
山东	1.09343 -1.06253 -1.22298 1.11909 1.90344 0.0741453 -0.00257288 -1.60659 1.17233 -0.555268 2.32849 0.0651453 0.990134 1.64193 -0.498931 1.63057 -1.71895 -1.00134 -1.6384 -3.418 
慢	-1.24314 -0.212305 -0.520773 0.0160077 -0.369121 -1.50725 1.07539 -0.370231 -0.71961 1.42515 -0.489582 0.251333 -0.453255 -0.657284 0.0422103 -0.892826 -0.195931 0.346264 -2.20605 -0.655223 
占	0.682096 0.0595315 -0.801266 1.97683 2.00998 3.89928 -1.45993 0.466848 -0.893771 0.931562 1.23219 -0.0387557 -1.86981 -0.824931 -0.632198 0.0727527 -0.820735 -0.840697 -2.07231 -0.795699 
战斗机	-0.391102 1.57468 -0.17548 0.915005 1.81653 -0.7009 1.95891 -0.727852 1.1939 1.59083 -0.357388 -0.38816 -1.44042 0.690499 1.14061 0.379981 -0.436042 4.84419 -1.48903 -2.68692 
自	0.652817 -1.58478 -0.783756 -0.470403 0.362756 0.427559 -0.256813 -0.30311 0.400097 0.224799 -0.234319 0.676885 -0.00506746 0.189629 0.522738 -0.308388 0.117588 0.0963956 0.645381 -0.674743 
看盘	1.55072 -1.61686 -1.10409 -0.905781 -1.14645 0.225571 -0.259946 0.59745 -0.053051 1.20963 -1.83973 -1.47171 -1.19229 1.05285 1.15038 -0.578296 1.55595 -0.14421 -0.101791 1.34899 
日日	-1.11632 -1.31766 1.20977 -1.01934 0.902721 0.193226 2.18796 1.09013 -1.85926 -1.67512 -0.80734 1.14968 -2.2385 0.88063 0.941551 -0.110109 -0.70415 0.784467 0.0809342 0.90766 
多亿	1.30578 -0.526222 1.84802 1.43558 0.385251 1.71196 -1.01637 0.64077 0.446806 -1.91299 -0.490941 1.07678 0.616351 -2.87015 0.690043 1.35133 -1.41235 -2.06853 -3.94278 -1.11721 
直播	0.187384 -0.642428 0.0679271 2.00029 0.934668 1.09048 1.18522 -0.3957 -0.178646 -0.69994 0.189789 2.79165 -0.479968 0.132628 0.532019 0.0398137 -0.799663 -0.495209 1.31984 -0.00935455 
高兴	-1.79304 -0.549647 -0.1989 -0.437993 -0.918237 0.314659 -0.480523 -0.695355 -1.17797 -0.0699402 -0.573051 -0.899444 0.397022 0.300382 0.925963 0.969887 2.05258 -0.666563 -1.90198 0.852411 
猛	-1.6047 -0.55152 0.16263 -1.02252 -0.857175 -0.827368 1.14768 1.35778 -1.62502 -0.397984 -1.39438 0.753001 -0.867253 -0.0655501 0.19287 -0.501235 -1.52758 0.39295 -1.81698 -0.814011 
上次	0.865663 -0.890909 0.476573 -0.972199 -0.109654 -0.660259 -1.12773 -0.293118 -0.051164 -1.42043 0.166695 0.926711 0.476142 0.786441 -1.17922 0.0399196 -0.184819 0.596065 -0.753988 0.294642 
奇葩	0.0147946 1.67877 -0.0115769 0.76924 -0.1348 -2.04376 0.994865 -0.447596 -0.414308 -0.310294 -0.882955 0.530336 -0.004678 0.43605 1.92065 0.589572 -0.493382 1.78407 -3.0629 -1.33493 
抬轿	-3.85235 -0.847205 -0.812121 -0.680791 -0.380777 1.68121 1.6481 -0.0265594 2.22305 1.02303 -0.489904 -0.578768 -0.879537 -0.0831191 1.19751 1.2837 1.87959 -0.250523 -0.334787 0.791328 
国资	1.3361 0.510717 -1.2528 3.96367 0.760434 0.851788 -0.176709 -0.297417 2.27212 -0.0476866 1.47458 1.96326 0.352118 -0.684883 -0.0920866 1.19498 -0.788684 0.658999 1.17288 -1.64333 
荣盛	1.67048 -0.016684 -0.990081 1.44764 1.57274 -0.381167 1.03132 -1.25311 -1.18795 -0.441207 0.318231 1.1205 1.49803 2.92569 -0.363965 -0.68043 0.687153 -2.53024 -0.71491 -1.30073 
崩盘	-0.400974 -0.746865 -0.735662 0.75802 -1.07155 -1.0639 0.754389 0.649669 -0.976941 -0.0929605 -0.935354 -1.84534 0.989206 0.00479607 1.75339 -0.02058 1.48282 2.09599 0.460567 -1.03138 
套住	-0.822296 -0.234286 -0.423061 -0.971053 0.450715 0.971879 -0.115095 1.60845 1.5145 -0.386311 0.322929 -2.24932 0.512016 0.325753 0.502745 1.28233 1.51233 -0.113043 -1.32226 1.68167 
企稳	0.827526 -1.12998 -0.560618 -1.25203 -1.63621 0.797284 1.78594 1.10288 -1.98252 1.28568 -0.273279 -1.28822 1.10958 -0.0767779 0.910797 -0.252944 -1.56634 1.37156 1.7516 -1.64272 
抓紧	-1.00124 -0.16426 0.699684 -1.34128 -0.65518 -0.822545 1.38543 -0.807138 0.909294 -0.447329 0.984386 0.854853 0.199497 -1.77065 -2.26009 0.771357 0.984603 0.334362 1.3522 0.892895 
上半年	2.70277 -0.771634 0.649899 2.01654 0.918757 0.109817 -0.70979 0.114133 -1.3472 -1.22743 -0.0748525 0.659142 -0.997945 -0.234498 -0.899496 -0.21718 -0.861385 0.115668 -0.677563 -1.41306 
名字	1.14706 0.79906 -0.416624 0.814989 1.50253 -0.788167 0.135999 -1.24669 0.236365 0.697399 -2.23975 -0.374643 1.40294 1.67803 1.51362 -0.015063 1.29039 0.219943 -1.72875 0.155803 
发帖	0.731594 -0.354454 -0.634962 -0.7155 -1.07845 1.62856 -1.61472 0.245245 0.285554 0.947186 -2.0107 0.35053 1.0973 2.53486 1.29086 -0.497894 2.01849 0.910974 -0.827963 0.703945 
提升	0.536207 1.05268 -0.711992 3.17643 -0.0634558 3.48037 1.17207 0.666752 -2.19019 1.62074 0.320362 0.374382 -0.0459945 -1.40568 -0.86719 -0.101326 -1.89537 -0.29159 0.762196 -3.18916 
一日游	-0.245832 0.773807 -0.0921542 -1.01638 -1.07993 -1.12399 0.471607 1.12128 -0.0830028 -0.555011 0.424008 -0.789801 1.50076 0.228856 1.34018 1.78311 0.580035 1.37864 -0.320823 -0.188051 
待	0.204502 -1.16852 -0.610804 -1.14463 -0.798245 0.974461 1.74224 -0.00697443 -0.609153 -0.0303571 0.0637225 -0.745765 -1.08879 -0.596522 -1.75923 -0.0138849 -0.592481 -0.804601 1.91384 1.1027 
珍惜	0.0199942 -1.38956 -0.85528 -0.385722 -1.21756 1.74059 0.40578 -0.382415 1.18139 1.85882 -0.0379091 -0.963534 0.541385 -3.63728 -0.321848 -0.111541 0.544945 -0.800453 -0.0479665 0.501196 
撤退	-0.0755413 -0.225567 0.101505 -0.9827 -0.193575 1.59037 -0.328874 1.59481 0.624565 0.34982 0.977912 -1.58642 -0.071701 -0.300218 1.22192 0.806285 1.94185 2.01711 0.356803 -0.00758472 
这点	0.545103 0.59935 -0.613924 0.252448 -1.04592 -0.54294 -0.0475084 1.51131 -1.8777 -0.340716 0.00844284 0.700219 -0.596755 -2.17564 0.683998 0.600109 -0.809693 -1.62037 -1.67878 1.57773 
来临	1.60466 -1.01436 -0.180181 0.399364 -0.846686 -0.961926 1.41963 -0.101697 0.415051 -0.0615117 1.58109 -1.523 0.502895 -2.71868 0.933793 1.19782 0.42383 1.19785 1.61548 -2.13378 
票据	1.59637 1.5256 0.115639 1.67979 1.6277 1.88566 1.00982 -0.824897 0.478315 0.288592 -0.0231431 3.75737 -0.769756 -1.03647 0.377064 -1.26683 -0.765413 1.80366 0.114511 -2.21232 
三季度	3.66928 -1.05714 1.2701 3.07383 1.50408 1.44787 -2.44371 1.34809 -1.37356 -0.98947 -0.812475 -0.575224 -0.348228 0.0277939 -1.86654 0.336927 -0.942088 0.609165 -0.564693 -1.43324 
游戏	0.57432 2.24203 -1.64272 1.05368 0.625278 -0.301461 -0.954215 -0.103808 0.491146 0.73678 0.626318 1.14311 -0.301679 -0.808705 0.00248019 1.98814 0.339929 -0.274583 0.185652 0.0866009 
移动	1.55488 2.31087 0.519509 3.45946 0.140012 1.77309 3.0809 -1.61049 -0.403087 -0.131852 0.87829 3.1012 -0.479597 0.201176 -0.00242056 -0.409489 -0.348518 0.946671 1.04513 -2.11058 
龙头股	1.95388 1.4235 0.22265 0.66782 0.972152 0.142344 2.36835 -3.20046 -0.394486 1.90354 1.18234 -0.305007 1.11702 -0.994134 -0.0768716 0.877209 -0.857089 -0.334215 -0.125751 -1.57104 
财务	1.52119 1.63073 -1.05121 2.94985 2.13251 1.6374 -1.21987 -1.51799 -0.40984 -0.724508 -1.82389 3.62371 2.82924 0.940033 -0.178109 -1.41188 0.0642156 1.2981 -0.452771 -0.721047 
个个	-1.49335 0.163391 -2.42649 -0.256665 -1.68347 -0.704161 -0.992749 -0.846722 2.17859 0.99151 0.428678 2.35474 0.387701 0.288993 0.981012 0.232395 0.294427 0.249631 -3.25653 -1.01924 
天线	1.49108 -1.32735 0.503234 -1.68554 -1.61779 -0.0894657 3.23089 1.43298 -1.33808 -0.304599 0.540773 -0.188446 -1.92191 -0.00672231 -0.691711 -0.841165 -1.85532 -0.538736 0.380607 0.0435813 
力量	-0.480634 1.01147 -1.00516 -1.59415 0.211197 1.54551 -0.146334 0.90186 -0.221911 1.889 -0.460425 0.922268 1.13369 0.110818 -0.325891 0.650957 -0.693199 -0.971329 0.0576079 -1.07879 
一旦	0.43344 -0.562428 -0.140435 -1.36526 -0.634885 -0.0975852 0.158706 0.729884 -1.10279 0.207303 1.11759 0.871706 0.99553 -3.39892 -1.34324 0.363835 -0.811145 0.465675 1.89849 -0.974724 
择机	0.950216 -1.31126 1.12971 -2.54814 -0.70435 2.77256 1.5468 -1.4359 0.619897 0.845481 2.9228 0.0162088 0.222251 -2.04699 -2.99156 0.547594 0.58758 -0.573998 1.60722 -1.34096 
